wdid,name,wdLabel,gender,dob,dobPrecision,source,sourceDate,pid,position,start,psid
Q109935616,Reuben Mtolo Phiri,Reuben Mtolo Phiri,male,1964-11-11,11,https://www.parliament.gov.zm/ministers/cabinet,2021-12-05,Q45396256,Minister - Agriculture,2021-08-27,Q109935616-D465E77A-CC33-4C3B-B06B-A2EAC0330085
Q109935617,Chipoka Mulenga,Chipoka Mulenga,male,1981-11-10,11,https://www.parliament.gov.zm/ministers/cabinet,2021-12-05,Q45396340,"Minister - Commerce, Trade and Industry",2021-08-27,Q109935617-ED0B43DF-4FCD-4575-A72F-37AFDCFDAF59
Q109935618,Doreen Mwamba,Doreen Mwamba,female,,,https://www.parliament.gov.zm/ministers/cabinet,2021-12-05,Q45396356,Minister - Community Development and Social Services,2021-08-27,Q109935618-F3A0511F-3D11-457C-A9EC-76BCA1E8BB76
Q109935620,Peter Chibwe Kapala,Peter Chibwe Kapala,male,,,https://www.parliament.gov.zm/ministers/cabinet,2021-12-05,Q45396386,Minister - Energy,2021-08-27,Q109935620-7BF90FB0-E170-491C-B60B-CEBBAF71BAA4
Q109935621,Collins Nzovu,Collins Nzovu,male,,,https://www.parliament.gov.zm/ministers/cabinet,2021-12-05,Q109935622,Minister - Green Economy and Environment,2021-08-27,Q109935621-FB8990C2-7736-45CC-B3FA-1CAE0EC4BC99
Q109935624,Mulambo Hamakuni Haimbe,Mulambo Hamakuni Haimbe,male,1976-05-12,11,https://www.parliament.gov.zm/ministers/cabinet,2021-12-05,Q45396544,Minister - Justice,2021-08-27,Q109935624-0EE19D6D-05F3-4487-95FE-0D1B435FE359
Q109935626,Elijah Julaki Muchima,Elijah Julaki Muchima,male,1957-05-26,11,https://www.parliament.gov.zm/ministers/cabinet,2021-12-05,Q45396576,Minister - Lands and Natural Resources,2021-08-27,Q109935626-580FC03A-A07B-46A4-B98E-7E0FD146E1BB
Q109935630,Paul C C Kabuswe,Paul C C Kabuswe,male,1973-10-08,11,https://www.parliament.gov.zm/ministers/cabinet,2021-12-05,Q45396605,Minister - Mines and Minerals Development,2021-08-27,Q109935630-743FFA47-6E63-4379-8416-C50A02185D4A
Q109935631,Elias Mubanga,Elias Mubanga,male,,,https://www.parliament.gov.zm/ministers/cabinet,2021-12-05,Q109935632,Minister - Small and Medium Enterprises Development,2021-08-27,Q109935631-595E35B7-702C-4CF1-A11A-BD6D68C5EF84
Q109935634,Rhodine Sikumba,Rhodine Sikumba,male,1980-03-29,11,https://www.parliament.gov.zm/ministers/cabinet,2021-12-05,Q109935635,Minister - Tourism,2021-08-27,Q109935634-A7281B18-D007-47A7-BB83-D5991DEDBDD7
Q109935637,Frank Tayali,Frank Tayali,male,,,https://www.parliament.gov.zm/ministers/cabinet,2021-12-05,Q109935638,Minister - Transport and Logistics,2021-08-27,Q109935637-86C5C7BB-3D41-4D2B-BDCD-AD7E98647145
Q109935639,Mike Mposha,Mike Mposha,male,,,https://www.parliament.gov.zm/ministers/cabinet,2021-12-05,Q45396718,Minister - Water Development and Sanitation,2021-08-27,Q109935639-6F7C0980-6D91-4C73-8075-C23CD1B30BDF
Q109935640,Elvis Chishala Nkandu,Elvis Chishala Nkandu,male,1971-12-31,11,https://www.parliament.gov.zm/ministers/cabinet,2021-12-05,Q109935641,"Minister - Youth, Sport and Arts",2021-08-27,Q109935640-F4667457-E002-4CC1-91D6-CA4809ACCA39
Q1403691,Felix C Mutati,Felix Mutati,male,1959-01-29,11,https://www.parliament.gov.zm/ministers/cabinet,2021-12-05,Q109935633,Minister - Technology and Science,2021-08-27,Q1403691-1A024E86-F930-4485-A03F-0FD918513096
Q2374229,Sylvia Masebo,Sylvia Masebo,female,1963-03-07,11,https://www.parliament.gov.zm/ministers/cabinet,2021-12-05,Q45396475,Minister - Health,2021-09-07,Q2374229-E63C3F02-090A-43CA-96CB-4CD84D23DB3A
Q45384113,Ambrose Lwiji Lufuma,Ambrose Lufuma,male,1957-10-26,11,https://www.parliament.gov.zm/ministers/cabinet,2021-12-05,Q45396374,Minister - Defence,2021-08-27,Q45384113-3F2DEB37-2CA5-4B57-982E-DA218B456384
Q45384153,Brenda Mwika Tambatamba,Brenda Tambatamba,female,1961-04-29,11,https://www.parliament.gov.zm/ministers/cabinet,2021-12-05,Q45396560,Minister - Labour and Social Security,2021-08-27,Q45384153-4876B7DC-35D8-44AE-B19D-89F2ABFC8E44
